timestamp,date_GMT,status,attendance,home_team_name,away_team_name,referee,Game Week,Pre-Match PPG (Home),Pre-Match PPG (Away),home_ppg,away_ppg,home_team_goal_count,away_team_goal_count,total_goal_count,total_goals_at_half_time,home_team_goal_count_half_time,away_team_goal_count_half_time,home_team_goal_timings,away_team_goal_timings,home_team_corner_count,away_team_corner_count,home_team_yellow_cards,home_team_red_cards,away_team_yellow_cards,away_team_red_cards,home_team_first_half_cards,home_team_second_half_cards,away_team_first_half_cards,away_team_second_half_cards,home_team_shots,away_team_shots,home_team_shots_on_target,away_team_shots_on_target,home_team_shots_off_target,away_team_shots_off_target,home_team_fouls,away_team_fouls,home_team_possession,away_team_possession,Home Team Pre-Match xG,Away Team Pre-Match xG,team_a_xg,team_b_xg,average_goals_per_match_pre_match,btts_percentage_pre_match,over_15_percentage_pre_match,over_25_percentage_pre_match,over_35_percentage_pre_match,over_45_percentage_pre_match,over_15_HT_FHG_percentage_pre_match,over_05_HT_FHG_percentage_pre_match,over_15_2HG_percentage_pre_match,over_05_2HG_percentage_pre_match,average_corners_per_match_pre_match,average_cards_per_match_pre_match,odds_ft_home_team_win,odds_ft_draw,odds_ft_away_team_win,odds_ft_over15,odds_ft_over25,odds_ft_over35,odds_ft_over45,odds_btts_yes,odds_btts_no,stadium_name
1773529200,Mar 14 2026 - 11:00pm,complete,N/A,Deportivo Garcilaso,Alianza Lima,N/A,7,0.83,2.67,1.23,2.36,1,1,2,0,0,0,"61","81",1,3,3,1,1,0,2,2,0,1,7,14,3,3,4,11,13,12,32,68,1.42,1.45,0.78,1.14,2.00,50,50,34,17,9,17,50,42,75,10.00,5.34,0.00,0.00,0.00,1.44,2.40,4.47,8.10,2.00,1.74,Estadio Inca Garcilaso de la Vega
1773538200,Mar 15 2026 - 1:30am,complete,N/A,Universitario,UTC Cajamarca,N/A,7,1.83,2.17,1.85,1.14,2,0,2,0,0,0,"61,90'11","",8,2,0,1,1,1,0,1,1,1,20,12,6,3,14,9,7,9,57,43,1.35,1.54,2.15,1.10,2.67,59,75,50,33,9,25,59,58,100,11.67,5.17,1.25,5.00,11.00,1.18,1.72,2.55,4.75,2.28,1.57,Estadio Monumental
1773590400,Mar 15 2026 - 4:00pm,complete,N/A,Sporting Cristal,Sport Boys,N/A,7,1.33,0.83,1.14,0.92,3,0,3,1,1,0,"14,54,49","",4,3,2,0,1,0,2,0,1,0,15,14,6,4,9,10,7,5,57,43,1.87,1.22,1.60,1.37,2.25,58,67,42,25,0,17,59,50,75,8.83,4.67,1.46,4.20,7.00,1.26,1.93,3.05,5.90,2.03,1.70,Estadio Alberto Gallardo
1773598500,Mar 15 2026 - 6:15pm,complete,N/A,Melgar,Atlético Grau,N/A,7,1.50,0.67,1.50,0.71,0,0,0,0,0,0,"","",6,5,1,0,0,0,0,1,0,0,17,12,4,4,13,8,9,14,68,32,1.24,1.22,1.69,1.22,2.58,50,75,58,34,0,25,75,58,84,10.00,4.83,1.38,4.20,6.50,1.29,1.90,3.55,6.90,2.24,1.60,N/A
1773606600,Mar 15 2026 - 8:30pm,complete,N/A,Alianza Atlético,UCV Moquegua,N/A,7,1.00,1.17,1.31,1.21,3,0,3,1,1,0,"32,68,74","",8,3,0,0,0,0,0,0,0,0,14,11,9,4,5,7,7,9,59,41,1.27,1.06,1.75,1.21,1.83,33,42,34,25,9,33,42,34,67,6.00,6.17,1.58,3.45,6.60,1.36,2.14,4.60,7.82,2.50,1.53,N/A
1773615600,Mar 15 2026 - 11:00pm,complete,N/A,Real Garcilaso,Cienciano,N/A,7,1.17,1.67,1.50,2.07,1,2,3,1,1,0,"45'2","75,89",4,4,1,0,2,0,1,0,1,1,12,11,5,3,7,8,12,15,58,42,1.46,1.51,1.23,1.04,2.92,67,75,50,34,17,33,67,50,92,8.00,3.66,2.15,3.25,3.35,1.20,1.79,2.80,5.14,1.65,2.10,Estadio Inca Garcilaso de la Vega
1774038600,Mar 20 2026 - 8:30pm,complete,N/A,ADT,Melgar,N/A,8,1.14,1.43,1.21,1.50,1,1,2,1,1,0,"31","69",3,5,2,0,1,0,1,1,0,1,17,15,7,2,10,13,16,11,52,48,1.33,1.30,1.79,1.41,2.43,43,65,50,36,7,22,64,57,72,10.71,5.43,2.30,3.00,2.70,1.32,2.10,3.42,7.50,1.75,1.85,N/A
1774053000,Mar 21 2026 - 12:30am,complete,N/A,Cienciano,FC Cajamarca,N/A,8,1.86,0.71,2.07,0.86,3,0,3,3,3,0,"41,1,20","",9,0,0,0,0,1,0,0,1,0,29,1,15,0,14,1,10,7,70,30,1.45,1.05,3.40,0.24,3.50,72,86,57,43,29,29,86,64,79,7.72,4.86,1.53,4.30,5.36,1.18,1.62,2.50,4.85,1.77,1.94,Estadio Inca Garcilaso de la Vega
1774108800,Mar 21 2026 - 4:00pm,complete,N/A,UCV Moquegua,Real Garcilaso,N/A,8,1.00,1.00,1.21,1.50,1,2,3,1,0,1,"65","90'3,22",4,3,2,0,3,0,0,2,0,3,13,11,4,7,9,4,10,11,48,52,1.08,1.43,1.32,1.39,2.29,43,57,50,22,7,29,50,50,93,7.14,4.71,3.40,2.80,2.23,1.40,2.15,3.80,8.00,2.00,1.80,N/A
1774116900,Mar 21 2026 - 6:15pm,complete,N/A,Comerciantes Unidos,Universitario,N/A,8,1.43,2.00,1.43,1.85,0,0,0,0,0,0,"","",2,9,1,0,1,0,0,1,0,1,12,23,2,7,10,16,10,10,41,59,1.19,1.47,1.15,2.33,3.00,72,86,57,36,7,43,65,72,93,10.85,5.71,3.90,3.20,1.85,1.36,2.23,3.78,8.50,2.11,1.75,Estadio Juan Maldonado Gamarra
1774125000,Mar 21 2026 - 8:30pm,complete,N/A,Los Chankas,Sporting Cristal,N/A,8,2.43,1.57,2.14,1.14,3,2,5,3,2,1,"12,35,78","41,90'7",5,9,3,0,1,0,1,2,1,0,10,13,6,5,4,8,9,11,34,66,1.25,1.83,1.23,1.48,3.07,79,93,64,36,15,36,72,72,93,8.71,5.28,3.15,3.44,2.05,1.32,1.88,3.25,7.00,1.75,1.95,Estadio Los Chankas
1774135800,Mar 21 2026 - 11:30pm,complete,N/A,Alianza Lima,Juan Pablo II College,N/A,8,2.43,1.43,2.36,1.07,2,0,2,0,0,0,"63,90'2","",5,1,1,0,3,0,0,1,2,1,15,2,5,0,10,2,2,4,59,41,1.40,1.22,1.39,0.17,3.22,72,79,65,36,29,43,79,57,86,9.00,4.86,1.25,5.25,8.65,1.18,1.57,2.33,4.00,2.00,1.63,Estadio Alejandro Villanueva
1774202400,Mar 22 2026 - 6:00pm,complete,N/A,UTC Cajamarca,Alianza Atlético,N/A,8,1.86,1.29,1.14,1.31,1,1,2,1,1,0,"35","88",3,4,3,0,1,0,0,3,0,1,9,10,4,4,5,6,15,1,51,49,1.48,1.34,1.13,1.13,2.07,36,57,36,22,7,29,50,36,79,8.00,5.29,2.02,2.85,4.15,1.45,2.38,4.40,9.20,2.00,1.70,Estadio Héroes de San Ramón
1774211400,Mar 22 2026 - 8:30pm,complete,N/A,Atlético Grau,Deportivo Garcilaso,N/A,8,0.71,0.86,0.71,1.23,0,0,0,0,0,0,"","",7,3,3,0,2,0,1,2,1,1,17,13,5,6,12,7,18,8,60,40,1.22,1.33,1.79,1.46,1.79,43,50,22,14,7,7,43,43,72,8.43,4.86,2.00,2.95,3.81,1.47,2.40,4.30,9.50,2.10,1.65,N/A
1774220400,Mar 22 2026 - 11:00pm,complete,N/A,Sport Boys,Sport Huancayo,N/A,8,0.71,1.00,0.92,1.07,3,0,3,2,2,0,"9,32,60","",7,2,1,0,3,0,1,0,2,1,14,12,4,3,10,9,26,8,50,50,1.24,1.28,1.28,1.08,2.07,43,57,43,14,7,22,64,36,64,8.00,4.57,2.24,2.95,3.20,1.37,2.25,3.85,6.50,1.91,1.85,Estadio Miguel Grau del Callao
1775232000,Apr 03 2026 - 4:00pm,complete,N/A,Sporting Cristal,UCV Moquegua,N/A,9,1.38,0.88,1.14,1.21,1,2,3,1,0,1,"53","15,46",10,2,1,0,3,0,0,1,1,2,11,10,4,5,7,5,5,14,78,22,1.79,1.11,1.51,1.14,2.88,57,82,69,32,13,32,63,76,94,9.13,5.26,1.15,6.25,11.50,1.22,1.63,2.61,4.00,2.28,1.44,Estadio Alberto Gallardo
1775246400,Apr 03 2026 - 8:00pm,complete,N/A,Alianza Atlético,Atlético Grau,N/A,9,1.25,0.75,1.31,0.71,2,2,4,1,0,1,"51,90'3","40,56",3,7,1,0,3,0,1,0,1,2,17,8,6,5,11,3,6,22,62,38,1.32,1.29,1.79,1.05,1.51,32,44,25,13,0,19,50,25,57,8.26,4.26,2.26,2.74,3.67,1.54,2.68,5.50,8.70,2.10,1.65,N/A
1775258100,Apr 03 2026 - 11:15pm,complete,N/A,Cienciano,ADT,N/A,9,2.00,1.13,2.07,1.21,3,2,5,4,2,2,"39,5,53","18,7",4,4,2,0,4,2,2,0,4,2,11,16,6,6,5,10,18,11,44,56,1.69,1.38,1.27,1.73,2.82,57,75,50,32,19,26,82,51,69,9.76,4.63,1.52,3.90,5.00,1.22,1.77,2.85,5.20,1.75,1.96,Estadio Inca Garcilaso de la Vega
1775326500,Apr 04 2026 - 6:15pm,complete,N/A,Deportivo Garcilaso,Sport Boys,N/A,9,0.88,1.00,1.23,0.92,3,2,5,2,1,1,"89,90'1,8","59,34",2,2,1,0,4,0,0,1,1,3,20,5,4,2,16,3,14,15,63,37,1.35,1.24,1.84,0.55,1.82,38,50,26,13,7,7,50,38,69,7.63,4.50,1.65,3.50,4.50,1.41,2.29,4.20,8.00,2.05,1.69,Estadio Inca Garcilaso de la Vega
1775334600,Apr 04 2026 - 8:30pm,complete,N/A,Melgar,Real Garcilaso,N/A,9,1.38,1.25,1.50,1.50,1,3,4,3,1,2,"21","4,1,61",5,4,1,1,3,0,0,2,1,2,13,10,1,8,12,2,9,9,63,37,1.31,1.42,1.28,1.33,2.50,63,76,57,26,0,25,63,57,94,9.13,4.01,1.70,3.50,4.33,1.26,1.90,3.25,5.95,1.82,1.88,N/A
1775350800,Apr 05 2026 - 1:00am,complete,N/A,Universitario,Alianza Lima,N/A,9,1.88,2.50,1.85,2.36,1,0,1,0,0,0,"52","",3,2,3,0,3,0,1,2,3,0,10,10,5,1,5,9,17,12,51,49,1.58,1.40,1.28,0.95,2.13,50,69,38,19,0,19,44,63,82,12.25,4.25,2.12,3.00,3.51,1.46,2.47,4.70,10.00,2.06,1.65,Estadio Monumental
1775412900,Apr 05 2026 - 6:15pm,complete,N/A,Sport Huancayo,Comerciantes Unidos,N/A,9,0.88,1.38,1.07,1.43,1,1,2,0,0,0,"74","69",4,1,2,0,3,1,1,1,1,3,20,7,6,2,14,5,8,14,71,29,1.25,1.19,2.07,0.69,2.75,63,75,63,26,13,57,69,44,75,8.13,6.00,1.50,3.80,5.10,1.23,1.90,3.04,5.80,2.01,1.79,Estadio Huancayo
1775421000,Apr 05 2026 - 8:30pm,complete,N/A,Juan Pablo II College,UTC Cajamarca,N/A,9,1.25,1.75,1.07,1.14,2,1,3,2,2,0,"10,45'3","78",3,7,2,0,6,1,1,1,1,6,8,9,3,2,5,7,11,17,43,57,1.09,1.44,0.92,1.04,3.32,63,88,57,38,32,38,76,57,100,7.88,5.50,2.30,2.95,3.00,1.33,2.10,3.50,7.40,1.77,1.87,N/A
1775505600,Apr 06 2026 - 8:00pm,complete,N/A,FC Cajamarca,Los Chankas,N/A,9,0.63,2.50,0.86,2.14,0,1,1,1,0,1,"","11",5,5,4,0,1,0,2,2,1,0,11,17,4,7,7,10,19,10,46,54,0.95,1.25,1.22,1.75,3.32,69,82,57,44,32,44,82,57,76,6.75,5.63,2.47,3.18,2.54,1.25,1.91,3.05,5.65,1.68,2.06,N/A
1776189600,Apr 14 2026 - 6:00pm,complete,N/A,UCV Moquegua,Juan Pablo II College,N/A,10,1.11,1.44,1.21,1.07,3,0,3,0,0,0,"49,55,70","",3,5,3,0,1,1,2,1,1,1,5,9,3,2,2,7,18,8,55,45,1.11,1.07,0.76,0.94,3.28,61,84,73,33,28,39,78,67,95,6.66,5.33,1.83,3.30,3.70,1.33,1.89,3.55,6.15,1.77,1.98,Estadio 25 de Noviembre
1776197700,Apr 14 2026 - 8:15pm,complete,N/A,ADT,Alianza Lima,N/A,10,1.00,2.22,1.21,2.36,0,1,1,1,0,1,"","29",3,3,2,0,2,0,0,2,2,0,16,8,1,3,15,5,11,7,80,20,1.42,1.35,1.40,1.02,2.11,44,56,33,22,11,22,56,39,73,9.67,5.66,3.36,3.20,2.11,1.41,2.35,4.00,7.80,1.87,1.77,N/A
1776214800,Apr 15 2026 - 1:00am,complete,N/A,Sport Boys,Melgar,N/A,10,0.89,1.22,0.92,1.50,1,3,4,3,0,3,"59","6,21,44",6,2,2,2,3,2,1,3,1,4,13,11,4,5,9,6,8,12,59,41,1.17,1.31,1.61,1.20,2.56,50,73,56,33,6,28,78,45,78,9.11,4.22,2.19,3.43,2.83,1.27,1.93,3.34,6.55,1.80,1.91,Estadio Miguel Grau del Callao
1776283200,Apr 15 2026 - 8:00pm,complete,N/A,UTC Cajamarca,Sport Huancayo,N/A,10,1.56,0.89,1.14,1.07,2,2,4,2,1,1,"41,88","35,90'1",2,1,3,0,1,1,0,3,0,2,13,9,6,6,7,3,18,19,62,38,1.39,1.34,1.70,1.21,2.50,56,78,50,17,11,39,62,39,89,9.00,6.23,2.25,3.10,3.15,1.26,1.95,3.28,6.00,1.81,1.95,Estadio Héroes de San Ramón
1776456000,Apr 17 2026 - 8:00pm,complete,N/A,Los Chankas,Atlético Grau,N/A,11,2.56,0.78,2.14,0.71,2,0,2,2,2,0,"34,42","",7,2,3,0,1,0,0,3,0,1,15,13,5,6,10,7,10,17,57,43,1.30,1.27,1.52,1.47,2.39,56,61,45,33,17,28,73,45,67,9.00,4.78,1.70,3.30,4.70,1.38,2.25,4.15,8.70,2.10,1.67,Estadio Los Chankas
1776535200,Apr 18 2026 - 6:00pm,complete,N/A,FC Cajamarca,ADT,N/A,11,0.56,0.90,0.86,1.21,2,2,4,0,0,0,"46,62","80,90'5",3,5,1,0,2,0,0,1,1,1,9,14,2,9,7,5,12,7,37,63,0.98,1.42,0.86,1.73,2.60,42,59,37,32,21,27,74,37,58,7.82,6.20,2.55,3.25,2.52,1.29,1.95,3.40,6.65,1.75,1.96,N/A
1776543300,Apr 18 2026 - 8:15pm,complete,N/A,Juan Pablo II College,Comerciantes Unidos,N/A,11,1.30,1.33,1.07,1.43,2,2,4,3,2,1,"19,31","21,84",6,6,2,0,1,0,1,1,1,0,10,20,7,4,3,16,11,7,49,51,1.06,1.13,1.38,1.88,3.40,74,89,68,37,26,53,74,63,89,7.06,5.94,2.05,3.10,3.20,1.32,2.12,3.70,7.30,1.86,1.84,N/A
1776551400,Apr 18 2026 - 10:30pm,complete,N/A,Sport Huancayo,Deportivo Garcilaso,N/A,11,0.90,1.11,1.07,1.23,2,1,3,1,0,1,"65,79","10",4,7,1,0,0,0,0,1,0,0,22,11,7,4,15,7,11,10,57,43,1.33,1.40,2.27,1.24,2.36,58,68,41,21,16,31,47,53,79,7.46,5.16,1.90,3.40,4.20,1.32,2.00,3.55,6.40,1.91,1.83,Estadio Huancayo
1776560400,Apr 19 2026 - 1:00am,complete,N/A,Alianza Lima,Real Garcilaso,N/A,11,2.30,1.44,2.36,1.50,8,0,8,4,4,0,"17,15,33,45,56,59,47,79","",4,1,1,0,1,0,0,1,0,1,28,7,13,0,15,7,12,7,57,43,1.32,1.41,3.10,0.56,2.12,54,59,43,16,0,27,53,42,85,8.37,4.30,1.43,4.33,6.97,1.25,1.95,3.05,6.25,2.05,1.70,Estadio Alejandro Villanueva
1776614400,Apr 19 2026 - 4:00pm,complete,N/A,Sporting Cristal,UTC Cajamarca,N/A,11,1.22,1.50,1.14,1.14,3,2,5,1,1,0,"8,89,68","83,90'5",7,4,0,0,2,0,0,0,2,0,11,15,4,6,7,9,9,14,58,42,1.76,1.42,1.27,1.68,2.96,69,90,64,32,11,37,69,65,100,10.61,5.72,1.36,4.90,7.34,1.22,1.66,2.80,4.50,1.91,1.77,Estadio Alberto Gallardo
1776628800,Apr 19 2026 - 8:00pm,complete,N/A,Alianza Atlético,Sport Boys,N/A,11,1.22,0.80,1.31,0.92,0,1,1,0,0,0,"","90'10",5,6,3,1,3,1,1,3,0,4,11,16,4,6,7,10,18,13,57,43,1.37,1.21,1.19,1.70,2.15,42,58,42,26,5,26,68,32,69,7.23,4.40,1.85,3.15,4.00,1.46,2.20,4.20,8.50,2.12,1.73,N/A
1776636900,Apr 19 2026 - 10:15pm,complete,N/A,Melgar,Universitario,N/A,11,1.40,2.00,1.50,1.85,2,1,3,3,2,1,"5,1","8",1,2,1,0,2,0,1,0,0,2,9,12,4,3,5,9,9,14,47,53,1.30,1.54,1.06,1.40,2.56,57,79,52,36,0,26,57,59,90,11.66,4.71,2.37,3.00,2.90,1.39,2.25,4.35,8.30,1.91,1.83,N/A
1776645000,Apr 20 2026 - 12:30am,complete,N/A,Cienciano,UCV Moquegua,N/A,11,2.11,1.30,2.07,1.21,2,1,3,1,0,1,"58,46","34",5,1,1,0,1,0,0,1,0,1,23,6,6,3,17,3,10,7,59,41,1.64,1.08,2.21,0.74,3.19,59,85,74,32,22,32,80,63,84,8.08,4.57,0.00,0.00,0.00,1.20,1.64,2.59,4.60,1.94,1.80,Estadio Inca Garcilaso de la Vega
1776880800,Apr 22 2026 - 6:00pm,complete,N/A,Comerciantes Unidos,Alianza Atlético,N/A,10,1.30,1.10,1.43,1.31,1,0,1,0,0,0,"54","",0,2,2,0,0,1,0,2,0,1,10,13,3,2,7,11,13,9,49,51,1.21,1.35,1.06,1.31,2.40,60,65,45,30,5,40,60,40,75,7.30,5.40,2.10,3.00,3.25,1.43,2.30,3.92,9.50,2.00,1.76,Estadio Juan Maldonado Gamarra
1776888900,Apr 22 2026 - 8:15pm,complete,N/A,Atlético Grau,Sporting Cristal,N/A,10,0.70,1.40,0.71,1.14,4,1,5,1,1,0,"34,52,67,90'4","57",8,0,4,0,3,0,1,3,1,2,21,5,7,2,14,3,15,9,40,60,1.29,1.71,2.15,0.60,2.55,55,75,55,30,10,25,65,60,75,11.00,4.10,3.00,3.00,2.11,1.37,2.15,3.72,7.40,1.84,1.81,N/A
1776898800,Apr 22 2026 - 11:00pm,complete,N/A,Real Garcilaso,FC Cajamarca,N/A,10,1.30,0.60,1.50,0.86,1,0,1,0,0,0,"72","",5,2,1,0,2,0,1,0,1,1,16,9,5,4,11,5,7,11,68,32,1.33,0.97,1.73,0.94,3.05,55,70,55,35,15,35,65,50,80,6.60,4.70,1.40,4.20,7.00,1.25,1.85,3.10,5.75,1.95,1.70,Estadio Inca Garcilaso de la Vega
1776907800,Apr 23 2026 - 1:30am,complete,N/A,Universitario,Deportivo Garcilaso,N/A,10,1.80,1.00,1.85,1.23,4,1,5,2,2,0,"23,28,65,84","72",10,1,0,0,1,0,0,0,0,1,24,9,7,1,17,8,11,9,55,45,1.53,1.38,2.46,0.88,2.20,55,65,35,20,10,15,40,60,80,10.00,4.40,1.27,4.35,9.20,1.22,1.85,3.00,5.85,2.20,1.53,Estadio Monumental
1776974400,Apr 23 2026 - 8:00pm,complete,N/A,Los Chankas,Cienciano,N/A,10,2.60,2.20,2.14,2.07,1,0,1,0,0,0,"90'2","",4,10,1,0,3,0,1,0,1,2,12,13,5,4,7,9,10,18,53,47,1.32,1.70,1.30,1.46,3.35,75,90,65,40,30,45,95,55,75,9.00,4.20,2.15,3.25,2.90,1.22,1.75,2.90,4.85,1.58,2.20,Estadio Los Chankas
1777140000,Apr 25 2026 - 6:00pm,complete,N/A,UCV Moquegua,FC Cajamarca,N/A,12,1.18,0.55,1.21,0.86,2,1,3,1,1,0,"8,49","81",5,3,0,0,1,1,0,0,1,1,17,11,6,4,11,7,13,9,47,53,1.05,0.96,1.85,1.18,2.78,45,69,59,27,14,23,64,59,78,6.18,5.46,1.85,3.30,3.25,1.32,2.10,3.80,6.55,1.85,1.83,Estadio 25 de Noviembre
1777149000,Apr 25 2026 - 8:30pm,complete,N/A,Comerciantes Unidos,Sporting Cristal,N/A,12,1.45,1.27,1.43,1.14,1,0,1,1,1,0,"11","",3,5,2,0,2,0,0,2,2,0,13,20,2,1,11,19,16,8,32,68,1.19,1.61,1.56,2.58,3.19,78,87,69,41,18,41,69,68,91,9.09,5.18,1.97,3.25,3.62,1.36,2.10,3.85,6.50,1.85,1.85,Estadio Juan Maldonado Gamarra
1777161600,Apr 26 2026 - 12:00am,complete,N/A,Sport Boys,Juan Pablo II College,N/A,12,1.00,1.27,0.92,1.07,1,1,2,0,0,0,"60","72",10,3,4,1,3,1,3,2,1,3,9,11,4,4,5,7,18,6,49,51,1.26,1.08,1.14,1.17,3.09,55,78,64,36,23,41,78,46,87,7.82,5.09,1.53,3.80,5.00,1.30,1.87,2.83,5.75,1.85,1.85,Estadio Miguel Grau del Callao
1777219200,Apr 26 2026 - 4:00pm,complete,N/A,UTC Cajamarca,Cienciano,N/A,12,1.36,2.00,1.14,2.07,2,2,4,1,1,0,"45'1,65","69,90'8",3,10,3,1,1,2,1,3,1,2,11,13,4,7,7,6,17,10,45,55,1.45,1.68,1.41,1.85,3.18,69,87,64,36,23,36,82,50,91,9.72,5.09,2.20,3.20,2.89,1.22,1.90,3.00,5.75,1.66,2.10,Estadio Héroes de San Ramón
1777227300,Apr 26 2026 - 6:15pm,complete,N/A,Real Garcilaso,Sport Huancayo,N/A,12,1.45,1.09,1.50,1.07,2,1,3,2,1,1,"2,58","20",3,5,2,0,2,0,2,0,1,1,11,13,5,1,6,12,11,7,52,48,1.36,1.42,1.40,1.20,2.73,60,73,60,23,9,41,60,50,91,7.46,4.27,1.95,3.30,3.40,1.25,1.75,2.95,6.00,1.62,2.10,Estadio Inca Garcilaso de la Vega
1777235400,Apr 26 2026 - 8:30pm,complete,N/A,Atlético Grau,Alianza Lima,N/A,12,0.91,2.36,0.71,2.36,0,1,1,1,0,1,"","42",1,4,1,1,2,0,1,1,0,2,8,12,2,4,6,8,15,9,34,66,1.36,1.48,1.09,1.71,2.18,36,55,36,23,9,23,60,41,64,9.73,4.45,4.80,3.20,1.67,1.50,2.33,4.35,9.50,2.25,1.55,Estadio Heraclio Tapia León
1777244400,Apr 26 2026 - 11:00pm,complete,N/A,Universitario,Alianza Atlético,N/A,12,1.91,1.00,1.85,1.31,1,2,3,0,0,0,"51","47,56",4,1,1,0,2,0,1,0,0,2,17,14,1,7,16,7,11,6,62,38,1.61,1.35,1.54,1.64,2.09,46,59,36,23,5,23,45,46,78,9.81,4.09,1.35,4.33,6.60,1.27,1.92,3.08,5.70,2.30,1.57,Estadio Monumental
1777320000,Apr 27 2026 - 8:00pm,complete,N/A,ADT,Los Chankas,N/A,12,0.91,2.64,1.21,2.14,4,0,4,0,0,0,"61,56,76,90'2","",2,2,3,1,1,0,1,3,0,1,15,13,7,4,8,9,16,8,55,45,1.45,1.32,1.80,1.35,2.59,55,64,41,36,23,32,73,41,69,8.82,5.54,2.11,3.10,2.85,1.33,2.14,3.28,7.00,1.74,1.95,N/A
1777334400,Apr 28 2026 - 12:00am,complete,N/A,Deportivo Garcilaso,Melgar,N/A,12,0.91,1.55,1.23,1.50,1,0,1,0,0,0,"47","",3,2,3,0,3,0,0,3,0,3,10,11,2,2,8,9,14,12,42,58,1.34,1.28,1.14,1.14,2.73,69,78,55,36,14,32,64,55,82,8.37,4.63,2.45,2.90,2.75,1.37,2.15,3.86,7.80,1.86,1.84,Estadio Inca Garcilaso de la Vega
1777744800,May 02 2026 - 6:00pm,complete,N/A,FC Cajamarca,Sport Boys,N/A,13,0.50,1.00,0.86,0.92,3,2,5,2,2,0,"25,36,68","48,79",2,4,4,0,2,0,3,1,1,1,12,20,4,7,8,13,24,12,39,61,0.98,1.25,1.20,2.01,2.59,46,63,46,29,13,25,67,42,71,7.66,5.58,1.98,3.30,3.20,1.33,2.00,3.42,6.50,1.81,1.90,N/A
1777752900,May 02 2026 - 8:15pm,complete,N/A,ADT,Atlético Grau,N/A,13,1.08,0.83,1.21,0.71,1,0,1,1,1,0,"1","",1,6,0,0,0,1,0,0,1,0,19,12,9,3,10,9,8,11,56,44,1.48,1.34,2.10,1.27,2.21,38,54,38,34,13,17,63,38,59,9.17,5.58,1.82,3.42,4.32,1.30,2.00,3.55,7.00,1.97,1.75,N/A
1777761000,May 02 2026 - 10:30pm,complete,N/A,Cienciano,Comerciantes Unidos,N/A,13,1.92,1.58,2.07,1.43,1,0,1,0,0,0,"90'11","",4,2,4,1,7,0,2,3,3,4,18,6,3,1,15,5,11,19,65,35,1.69,1.23,1.69,0.60,3.09,71,80,63,38,17,42,80,50,79,9.09,5.00,1.57,3.90,4.90,1.16,1.66,2.95,5.40,1.67,2.08,Estadio Inca Garcilaso de la Vega
1777770000,May 03 2026 - 1:00am,complete,N/A,Alianza Lima,UCV Moquegua,N/A,13,2.42,1.33,2.36,1.21,2,1,3,1,1,0,"36,76","80",1,0,2,0,2,0,0,2,1,1,16,7,6,2,10,5,12,12,67,33,1.50,1.11,1.85,0.68,2.46,42,63,54,17,8,21,63,59,80,7.83,4.67,1.15,6.15,14.00,1.14,1.58,2.33,4.00,2.32,1.52,Estadio Alejandro Villanueva
1777824000,May 03 2026 - 4:00pm,complete,N/A,Sporting Cristal,Real Garcilaso,N/A,13,1.17,1.58,1.14,1.50,2,2,4,4,2,2,"8,39","15,22",7,3,2,0,2,0,1,1,1,1,23,9,9,2,14,7,13,8,50,50,1.69,1.37,2.38,0.93,3.08,67,80,67,34,17,34,67,63,96,9.08,3.91,1.65,3.68,4.33,1.19,1.80,2.78,5.50,1.70,2.02,Estadio Alberto Gallardo
1777832100,May 03 2026 - 6:15pm,complete,N/A,Juan Pablo II College,Universitario,N/A,13,1.25,1.75,1.07,1.85,1,4,5,3,0,3,"82","23,30,90,24",0,9,2,2,4,0,3,1,1,3,6,18,1,9,5,9,6,24,36,64,1.09,1.61,0.60,2.15,3.13,67,88,63,34,21,38,59,67,92,9.92,4.50,4.70,3.40,1.75,1.26,1.93,3.14,6.50,1.85,1.85,Estadio Heraclio Tapia León
1777840200,May 03 2026 - 8:30pm,complete,N/A,Alianza Atlético,Sport Huancayo,N/A,13,1.17,1.00,1.31,1.07,4,1,5,4,3,1,"16,21,37,76","10",4,4,2,0,3,1,1,1,3,1,14,9,7,1,7,8,10,9,54,46,1.37,1.40,1.66,0.87,2.25,55,67,50,17,4,34,55,42,79,7.17,4.59,1.91,3.15,3.60,1.34,2.17,3.80,7.80,1.94,1.75,N/A
1777849200,May 03 2026 - 11:00pm,complete,N/A,Melgar,UTC Cajamarca,N/A,13,1.42,1.33,1.50,1.14,2,0,2,0,0,0,"74,78","",11,1,1,0,2,0,1,0,1,1,20,7,7,2,13,5,9,11,63,37,1.27,1.44,2.04,0.77,2.92,67,83,63,42,9,38,75,46,92,8.83,5.92,1.43,4.20,6.25,1.24,1.75,2.80,5.20,1.91,1.77,N/A
1777917600,May 04 2026 - 6:00pm,complete,N/A,Los Chankas,Deportivo Garcilaso,N/A,13,2.42,1.08,2.14,1.23,0,1,1,0,0,0,"","52",6,4,1,0,4,0,1,0,4,0,15,8,4,3,11,5,11,16,66,34,1.32,1.32,1.61,1.18,2.63,58,67,42,34,25,30,59,54,79,7.58,4.58,1.91,3.20,3.60,1.33,2.00,3.60,7.00,1.83,1.91,Estadio Los Chankas
